GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AON4E001,NAME_M,AON4M001
"G44000300210023","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021002","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030210023",,,"440030210023","Block Group 3, Census Tract 210.02, Kent County, Rhode Island",2652,"Block Group 3, Census Tract 210.02, Kent County, Rhode Island",599
"G44000300211001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021100","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030211001",,,"440030211001","Block Group 1, Census Tract 211, Kent County, Rhode Island",1453,"Block Group 1, Census Tract 211, Kent County, Rhode Island",449
"G44000300211002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021100","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030211002",,,"440030211002","Block Group 2, Census Tract 211, Kent County, Rhode Island",1633,"Block Group 2, Census Tract 211, Kent County, Rhode Island",541
"G44000300211003","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021100","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030211003",,,"440030211003","Block Group 3, Census Tract 211, Kent County, Rhode Island",788,"Block Group 3, Census Tract 211, Kent County, Rhode Island",297
"G44000300211004","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021100","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030211004",,,"440030211004","Block Group 4, Census Tract 211, Kent County, Rhode Island",1067,"Block Group 4, Census Tract 211, Kent County, Rhode Island",476
"G44000300212001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021200","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030212001",,,"440030212001","Block Group 1, Census Tract 212, Kent County, Rhode Island",1288,"Block Group 1, Census Tract 212, Kent County, Rhode Island",280
"G44000300212002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021200","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030212002",,,"440030212002","Block Group 2, Census Tract 212, Kent County, Rhode Island",2196,"Block Group 2, Census Tract 212, Kent County, Rhode Island",374
"G44000300213001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021300","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030213001",,,"440030213001","Block Group 1, Census Tract 213, Kent County, Rhode Island",975,"Block Group 1, Census Tract 213, Kent County, Rhode Island",339
"G44000300213002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021300","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030213002",,,"440030213002","Block Group 2, Census Tract 213, Kent County, Rhode Island",1755,"Block Group 2, Census Tract 213, Kent County, Rhode Island",568
"G44000300213003","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021300","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030213003",,,"440030213003","Block Group 3, Census Tract 213, Kent County, Rhode Island",811,"Block Group 3, Census Tract 213, Kent County, Rhode Island",280
"G44000300213004","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021300","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030213004",,,"440030213004","Block Group 4, Census Tract 213, Kent County, Rhode Island",1068,"Block Group 4, Census Tract 213, Kent County, Rhode Island",276
"G44000300214011","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021401","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214011",,,"440030214011","Block Group 1, Census Tract 214.01, Kent County, Rhode Island",1786,"Block Group 1, Census Tract 214.01, Kent County, Rhode Island",348
"G44000300214012","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021401","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214012",,,"440030214012","Block Group 2, Census Tract 214.01, Kent County, Rhode Island",817,"Block Group 2, Census Tract 214.01, Kent County, Rhode Island",341
"G44000300214013","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021401","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214013",,,"440030214013","Block Group 3, Census Tract 214.01, Kent County, Rhode Island",1406,"Block Group 3, Census Tract 214.01, Kent County, Rhode Island",342
"G44000300214021","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021402","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214021",,,"440030214021","Block Group 1, Census Tract 214.02, Kent County, Rhode Island",1908,"Block Group 1, Census Tract 214.02, Kent County, Rhode Island",516
"G44000300214022","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021402","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214022",,,"440030214022","Block Group 2, Census Tract 214.02, Kent County, Rhode Island",892,"Block Group 2, Census Tract 214.02, Kent County, Rhode Island",279
"G44000300214023","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021402","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030214023",,,"440030214023","Block Group 3, Census Tract 214.02, Kent County, Rhode Island",1030,"Block Group 3, Census Tract 214.02, Kent County, Rhode Island",568
"G44000300215011","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021501","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215011",,,"440030215011","Block Group 1, Census Tract 215.01, Kent County, Rhode Island",646,"Block Group 1, Census Tract 215.01, Kent County, Rhode Island",229
"G44000300215012","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021501","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215012",,,"440030215012","Block Group 2, Census Tract 215.01, Kent County, Rhode Island",974,"Block Group 2, Census Tract 215.01, Kent County, Rhode Island",403
"G44000300215013","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021501","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215013",,,"440030215013","Block Group 3, Census Tract 215.01, Kent County, Rhode Island",984,"Block Group 3, Census Tract 215.01, Kent County, Rhode Island",280
"G44000300215014","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021501","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215014",,,"440030215014","Block Group 4, Census Tract 215.01, Kent County, Rhode Island",647,"Block Group 4, Census Tract 215.01, Kent County, Rhode Island",219
"G44000300215021","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021502","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215021",,,"440030215021","Block Group 1, Census Tract 215.02, Kent County, Rhode Island",701,"Block Group 1, Census Tract 215.02, Kent County, Rhode Island",232
"G44000300215022","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021502","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215022",,,"440030215022","Block Group 2, Census Tract 215.02, Kent County, Rhode Island",846,"Block Group 2, Census Tract 215.02, Kent County, Rhode Island",240
"G44000300215023","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021502","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215023",,,"440030215023","Block Group 3, Census Tract 215.02, Kent County, Rhode Island",1596,"Block Group 3, Census Tract 215.02, Kent County, Rhode Island",424
"G44000300215024","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021502","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030215024",,,"440030215024","Block Group 4, Census Tract 215.02, Kent County, Rhode Island",985,"Block Group 4, Census Tract 215.02, Kent County, Rhode Island",206
"G44000300216001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021600","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030216001",,,"440030216001","Block Group 1, Census Tract 216, Kent County, Rhode Island",939,"Block Group 1, Census Tract 216, Kent County, Rhode Island",255
"G44000300216002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021600","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030216002",,,"440030216002","Block Group 2, Census Tract 216, Kent County, Rhode Island",736,"Block Group 2, Census Tract 216, Kent County, Rhode Island",153
"G44000300217001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021700","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030217001",,,"440030217001","Block Group 1, Census Tract 217, Kent County, Rhode Island",664,"Block Group 1, Census Tract 217, Kent County, Rhode Island",268
"G44000300217002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021700","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030217002",,,"440030217002","Block Group 2, Census Tract 217, Kent County, Rhode Island",989,"Block Group 2, Census Tract 217, Kent County, Rhode Island",633
"G44000300217003","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021700","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030217003",,,"440030217003","Block Group 3, Census Tract 217, Kent County, Rhode Island",736,"Block Group 3, Census Tract 217, Kent County, Rhode Island",232
"G44000300217004","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021700","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030217004",,,"440030217004","Block Group 4, Census Tract 217, Kent County, Rhode Island",1042,"Block Group 4, Census Tract 217, Kent County, Rhode Island",393
"G44000300217005","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021700","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030217005",,,"440030217005","Block Group 5, Census Tract 217, Kent County, Rhode Island",1703,"Block Group 5, Census Tract 217, Kent County, Rhode Island",404
"G44000300218001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021800","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030218001",,,"440030218001","Block Group 1, Census Tract 218, Kent County, Rhode Island",2843,"Block Group 1, Census Tract 218, Kent County, Rhode Island",496
"G44000300218002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021800","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030218002",,,"440030218002","Block Group 2, Census Tract 218, Kent County, Rhode Island",1061,"Block Group 2, Census Tract 218, Kent County, Rhode Island",278
"G44000300219011","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021901","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219011",,,"440030219011","Block Group 1, Census Tract 219.01, Kent County, Rhode Island",564,"Block Group 1, Census Tract 219.01, Kent County, Rhode Island",218
"G44000300219012","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021901","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219012",,,"440030219012","Block Group 2, Census Tract 219.01, Kent County, Rhode Island",1205,"Block Group 2, Census Tract 219.01, Kent County, Rhode Island",292
"G44000300219013","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021901","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219013",,,"440030219013","Block Group 3, Census Tract 219.01, Kent County, Rhode Island",1522,"Block Group 3, Census Tract 219.01, Kent County, Rhode Island",562
"G44000300219021","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021902","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219021",,,"440030219021","Block Group 1, Census Tract 219.02, Kent County, Rhode Island",986,"Block Group 1, Census Tract 219.02, Kent County, Rhode Island",320
"G44000300219022","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021902","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219022",,,"440030219022","Block Group 2, Census Tract 219.02, Kent County, Rhode Island",1158,"Block Group 2, Census Tract 219.02, Kent County, Rhode Island",582
"G44000300219023","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021902","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219023",,,"440030219023","Block Group 3, Census Tract 219.02, Kent County, Rhode Island",1018,"Block Group 3, Census Tract 219.02, Kent County, Rhode Island",332
"G44000300219031","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021903","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219031",,,"440030219031","Block Group 1, Census Tract 219.03, Kent County, Rhode Island",1080,"Block Group 1, Census Tract 219.03, Kent County, Rhode Island",274
"G44000300219032","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"021903","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030219032",,,"440030219032","Block Group 2, Census Tract 219.03, Kent County, Rhode Island",2787,"Block Group 2, Census Tract 219.03, Kent County, Rhode Island",436
"G44000300220001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030220001",,,"440030220001","Block Group 1, Census Tract 220, Kent County, Rhode Island",1459,"Block Group 1, Census Tract 220, Kent County, Rhode Island",334
"G44000300220002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022000","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030220002",,,"440030220002","Block Group 2, Census Tract 220, Kent County, Rhode Island",1676,"Block Group 2, Census Tract 220, Kent County, Rhode Island",230
"G44000300221001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022100","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030221001",,,"440030221001","Block Group 1, Census Tract 221, Kent County, Rhode Island",2455,"Block Group 1, Census Tract 221, Kent County, Rhode Island",533
"G44000300221002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022100","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030221002",,,"440030221002","Block Group 2, Census Tract 221, Kent County, Rhode Island",900,"Block Group 2, Census Tract 221, Kent County, Rhode Island",301
"G44000300221003","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022100","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030221003",,,"440030221003","Block Group 3, Census Tract 221, Kent County, Rhode Island",972,"Block Group 3, Census Tract 221, Kent County, Rhode Island",330
"G44000300221004","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022100","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030221004",,,"440030221004","Block Group 4, Census Tract 221, Kent County, Rhode Island",1289,"Block Group 4, Census Tract 221, Kent County, Rhode Island",581
"G44000300222011","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022201","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222011",,,"440030222011","Block Group 1, Census Tract 222.01, Kent County, Rhode Island",1617,"Block Group 1, Census Tract 222.01, Kent County, Rhode Island",432
"G44000300222012","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022201","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222012",,,"440030222012","Block Group 2, Census Tract 222.01, Kent County, Rhode Island",1730,"Block Group 2, Census Tract 222.01, Kent County, Rhode Island",437
"G44000300222013","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022201","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222013",,,"440030222013","Block Group 3, Census Tract 222.01, Kent County, Rhode Island",1730,"Block Group 3, Census Tract 222.01, Kent County, Rhode Island",709
"G44000300222014","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022201","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222014",,,"440030222014","Block Group 4, Census Tract 222.01, Kent County, Rhode Island",418,"Block Group 4, Census Tract 222.01, Kent County, Rhode Island",118
"G44000300222015","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022201","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222015",,,"440030222015","Block Group 5, Census Tract 222.01, Kent County, Rhode Island",1496,"Block Group 5, Census Tract 222.01, Kent County, Rhode Island",403
"G44000300222021","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022202","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222021",,,"440030222021","Block Group 1, Census Tract 222.02, Kent County, Rhode Island",1657,"Block Group 1, Census Tract 222.02, Kent County, Rhode Island",385
"G44000300222022","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022202","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030222022",,,"440030222022","Block Group 2, Census Tract 222.02, Kent County, Rhode Island",2393,"Block Group 2, Census Tract 222.02, Kent County, Rhode Island",311
"G44000300223001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022300","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030223001",,,"440030223001","Block Group 1, Census Tract 223, Kent County, Rhode Island",930,"Block Group 1, Census Tract 223, Kent County, Rhode Island",375
"G44000300223002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022300","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030223002",,,"440030223002","Block Group 2, Census Tract 223, Kent County, Rhode Island",1524,"Block Group 2, Census Tract 223, Kent County, Rhode Island",347
"G44000300223003","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022300","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030223003",,,"440030223003","Block Group 3, Census Tract 223, Kent County, Rhode Island",889,"Block Group 3, Census Tract 223, Kent County, Rhode Island",257
"G44000300223004","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022300","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030223004",,,"440030223004","Block Group 4, Census Tract 223, Kent County, Rhode Island",1260,"Block Group 4, Census Tract 223, Kent County, Rhode Island",330
"G44000300224001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022400","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030224001",,,"440030224001","Block Group 1, Census Tract 224, Kent County, Rhode Island",1051,"Block Group 1, Census Tract 224, Kent County, Rhode Island",186
"G44000300224002","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"022400","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440030224002",,,"440030224002","Block Group 2, Census Tract 224, Kent County, Rhode Island",1067,"Block Group 2, Census Tract 224, Kent County, Rhode Island",190
"G44000309800001","2017-2021","RI",,,"Rhode Island","44","Kent County","003",,,"980000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440039800001",,,"440039800001","Block Group 1, Census Tract 9800, Kent County, Rhode Island",0,"Block Group 1, Census Tract 9800, Kent County, Rhode Island",14
